[請益] 中興考試是否可用鉛筆作答 - 看板 graduate - 批踢踢實業坊,magic83v,: 是說明明有黑筆跟立可白 為什麼大家卻,    39.9.71.206 02/12 04:08
[請益] 中興考試是否可用鉛筆作答 - 看板 graduate - 批踢踢實業坊,magic83v,: 都用鉛筆跟橡皮擦,    39.9.71.206 02/12 04:08
[閒聊] 你遇過最暗黑的話是什麼？ - 看板 graduate - 批踢踢實業坊,magic83v,: 考前說沒唸 結果考完資安fib heap都會寫, 27.242.193.141 02/03 23:57
[閒聊] 你遇過最暗黑的話是什麼？ - 看板 graduate - 批踢踢實業坊,magic83v,: 上面那群是都沒看過女生嗎==？, 27.242.193.141 02/04 13:26
[閒聊] 你遇過最暗黑的話是什麼？ - 看板 graduate - 批踢踢實業坊,magic83v,:                         幹好正, 27.242.193.141 02/04 13:26
[閒聊] 大家都是笑著走出考場的嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 我旁邊那個考計系一直拿筆敲桌子 幹,     39.8.195.2 02/01 20:08
[閒聊] 大家都是笑著走出考場的嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 吵三小 敲了整整60分鐘才交卷 不知道來,     39.8.195.2 02/01 20:09
[閒聊] 大家都是笑著走出考場的嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 幹嘛的 不會寫就睡覺別影響人好嗎,     39.8.195.2 02/01 20:09
[請益] 中山資工的題目是不是很硬派寫實 - 看板 graduate - 批踢踢實業坊,magic83v,: 幹嘛偷記倫家名字><, 27.242.193.141 02/02 16:42
[閒聊] 考前兩天大家怎麼度過 - 看板 graduate - 批踢踢實業坊,magic83v,: 去影響別人唸書,39.10.142.8 01/29 20:05
[討論] 資工所考前都會帶哪些書 - 看板 graduate - 批踢踢實業坊,magic83v,: 考中央把各種程式碼都帶去背, 110.28.205.218 01/30 19:58
[請益] 資工所演算法reduce證明都如何準備 - 看板 graduate - 批踢踢實業坊,magic83v,: 書上幾個有寫的稍微記一下 沒看過的就,    39.10.142.8 01/28 19:24
[請益] 資工所演算法reduce證明都如何準備 - 看板 graduate - 批踢踢實業坊,magic83v,: 看造化吧,    39.10.142.8 01/28 19:24
[請益] 四大真的基本全拿就會上了嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 高手也是有分的 只會考小考的就繁星推,  110.26.163.42 01/20 20:47
[請益] 四大真的基本全拿就會上了嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 甄 只會考大考的就推不了只好剩考試入,  110.26.163.42 01/20 20:48
[請益] 請問線代6.7.8精讀與否差很多嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 現在問這問題也來不及了啦,  27.247.109.13 01/18 18:18
[請益] 請問線代6.7.8精讀與否差很多嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 不如直接背計算方法 反正8章觀念也沒多,  27.247.109.13 01/18 18:18
[請益] 請問線代6.7.8精讀與否差很多嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 少人會,  27.247.109.13 01/18 18:18
[理工] 計組 有號數 張凡p.144  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 例如說要lh 但是把高位在歸零 是沒有幫助的運算的意思, 05/09 20:33
[理工] 計組 有號數 張凡p.144  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 嗎, 05/09 20:33
[理工] OS - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 他說two level就一層cache一層mem,04/25 01:12
[理工] OS - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 70%是時間 所以假設hitrate 然後cache時間/總搜尋時間=0,04/25 01:21
[理工] OS - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: .7,04/25 01:21
[理工] OS - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 是我想太難嗎=.=,04/25 01:22
[理工] 線代 Lker - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 是lker A包含於lker AB 剛去翻一下才發現, 04/10 00:28
[理工] 離散數學 排列組合 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 就跟你平常的cn0到cnn會等於2^n一樣意思, 03/22 03:27
[理工] 離散 r個相同球放進n個相異箱子 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 找y1~ym 整數解的問題跟同球不同箱的邏輯都是重複組合, 03/22 11:50
[理工] 計組 程序呼叫的問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: mem中stack位址從高到低 所以是-4這樣下去,03/25 23:25
[理工] 計組 程序呼叫的問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: sw是要存返回位址 最後拿出返回位址就不會再用到了 所以,03/25 23:31
[理工] 計組 程序呼叫的問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 把sp+回4 再跳回去,03/25 23:31
[理工] 計組 程序呼叫的問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 樓上 第二題是遞迴 每次呼叫都要用到參數 所以多存一個,03/26 15:10
[理工] 計組 程序呼叫的問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 位址參數,03/26 15:10
[理工] 107台大資工數學 (參考解答) - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 推, 03/26 20:00
[理工] 線代 下三角矩陣乘積 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 了解了是把前面證過的當已知, 03/05 22:39
[理工] [分享] Extension of Master Theorem - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 推 不過資工會考natural log嗎,03/12 18:11
[理工] 一題計算機組織 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 所以答案是c嗎？, 03/13 18:53
[理工] 離散 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 因為寫詳解知道不對 所以隨便舉個反例, 03/14 22:14
[理工] 離散 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 可以把若p->q展開成~pvq, 03/14 22:15
[理工] 99成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 問這個指令的跳躍目的 就是0x20擴增回去32bit, 03/18 23:12
[理工] 99成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: j format剩26bit記錄address  所以砍6bit 還原address, 03/18 23:19
[理工] 99成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 的話就要加回去, 03/18 23:19
[理工] 99成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 對, 03/19 08:36
[理工] 線代 行列式 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 一行或一列為零det=0, 03/19 10:26
[情報] 台大報考人數 - 看板 graduate - 批踢踢實業坊,magic83v,: 有推清交正取 台大給你們,     39.9.33.31 12/13 17:51
[理工] 中央 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 能請問最後一題怎麼算嗎 我只把三個數字乘起來, 02/08 17:28
[理工] 中央 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 忘記最基本的乘週期...我乘上頻率次方還自動寫-9 算出, 02/08 17:41
[理工] 中央 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 來有2.4我也沒檢查就直接寫, 02/08 17:41
[理工] 中央 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 噴.., 02/08 17:41
[理工] 中央 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我數字應該也都帶錯 觀念不熟..感謝回答, 02/08 17:42
[理工] 線代 內積上的算子 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 下面有說看定理8-11 應該這題是自己些寫錯, 02/24 02:47
[理工] 線代 內積上的算子 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,": 那  二階［0 1, -1 0］得特徵值是多少", 02/24 15:48
[理工] 台大資工數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 終於是人寫的題目了, 02/06 17:58
[理工] 台大資工數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我一個ad 一個ade qq, 02/06 18:05
[理工] 台大資工數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我最後一項寫-a0欸 二階det, 02/06 18:13
[理工] 台大資工數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 當有向 n個點 每個點2^n種 這想法對嗎, 02/06 18:35
[理工] 台大資工數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 有self感覺我寫n*2^n比較對欸？希望如此, 02/06 18:57
[理工] 107中央資工-資演 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: heapsort 那邊for i++又i>0 那終止條件對嗎, 02/08 11:50
[理工] 交大資節程式追蹤 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我猜非0時成立 猜錯 沒用過這個運送元gg, 02/02 13:10
[理工] 交大資節程式追蹤 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 沒 我本科也是不知道&有這個算法==樓下你呢, 02/02 18:27
[理工] 交大資演最後一題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 想的到n^7解法也是不容易, 02/02 18:26
[理工] 107交大 離散數學 第四題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我寫數學歸納法給他耶 在亂掰一下a.b可以在10以內 不知, 02/02 18:24
[理工] 107交大 離散數學 第四題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 道有沒有分, 02/02 18:24
[理工] 交大 107計算機系統 解答 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 不敢算分數 不要錯第二次比較實在, 02/03 08:47
[理工] 清大資工計科研最後一題reduction - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 1b我一開始想窮舉找規律 舉幾個就放棄 第二次回來 用餘0,02/03 15:47
[理工] 清大資工計科研最後一題reduction - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  餘1 餘2 加到自己亂掉想驗算都不會==,02/03 15:47
[理工] 106台大資工計結 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 請問乘的4byte是什麼, 01/30 14:40
[請益] 設計類跨考資工所 代po - 看板 graduate - 批踢踢實業坊,magic83v,: 重心放線代資結計組,39.9.74.123 11/30 14:44
[請益] 設計類跨考資工所 代po - 看板 graduate - 批踢踢實業坊,magic83v,: 白花花的分數不拿可惜,39.9.74.123 11/30 14:44
[理工] 線代問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 代個3*3的矩陣進去看, 01/22 00:52
Re: [理工] 106台大資工 離散+線代 2、7、9、10題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 同樓上 真值表會看但不會推倒 想問怎麼做, 01/23 22:06
Re: [理工] 106台大資工 離散+線代 2、7、9、10題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 應該錯了 p->q且q->r不等價p->r, 01/23 22:51
[理工] 台大資料結構 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 能問一下11跟14題 的做法嗎0.0,12/12 19:11
[理工] 台大資料結構 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: sor沒事了qq,12/12 19:13
[徵求] 資工所考試戰友 - 看板 graduate - 批踢踢實業坊,magic83v,: 推推 想加,   39.12.231.93 03/28 23:41
[請益] 大二下想考資工所該開始補習嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 第三個想法 學校補習兼顧, 180.204.130.69 03/25 01:13
[閒聊] 非本科跨考資工所花多久時間？ - 看板 graduate - 批踢踢實業坊,magic83v,: 準備兩年的不會跑出來承認啦 只問的到半, 101.14.215.227 03/03 13:51
[閒聊] 多校資工考古題(新增版友提供的解答) - 看板 graduate - 批踢踢實業坊,magic83v,: 祝上榜,  101.15.232.51 03/01 00:55
[請益] 大二準備資工所疑問 - 看板 graduate - 批踢踢實業坊,magic83v,: 一年時間有辦法唸熟六科+會解題的話就寒,101.13.9.249 02/26 15:19
[請益] 大二準備資工所疑問 - 看板 graduate - 批踢踢實業坊,magic83v,: 假準備吧,101.13.9.249 02/26 15:19
[閒聊]  資工 每年都多少人+365啊 - 看板 graduate - 批踢踢實業坊,magic83v,: 感覺不多 大部分都應屆考爽的沒上就直,   101.9.225.81 02/05 19:07
[閒聊] 今年有哪一科是不簡單的嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 有看書應該自己知道哪題簡單哪題難吧xd,   101.9.225.81 02/06 00:00
[閒聊] 今年有哪一科是不簡單的嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 不要看留言影響到自己就好！,   101.9.225.81 02/06 00:00
[閒聊] 考前一週，大家在幹麻 - 看板 graduate - 批踢踢實業坊,magic83v,: 回廢文, 101.15.197.137 01/23 01:40
[討論] 女孩們覺得要怎麼降低虐童案？ - 看板 WomenTalk - 批踢踢實業坊,magic83v,: 那些族群本來就是被唾棄的族群 生出來的小孩沒人會想管,02/01 19:22
[討論] 為什麼有人那麼愛看別人手機？ - 看板 WomenTalk - 批踢踢實業坊,magic83v,: 超討厭別人碰我東西 是自己沒有嗎, 01/29 02:00
[閒聊] 現在還有人在手搖店喝奶精的奶茶嗎? - 看板 WomenTalk - 批踢踢實業坊,magic83v,: 自己會買牛奶 但手搖就想喝奶茶, 01/29 02:01
